code,company,name,gender,age,gender_binary,travel_frequency,avg_flight_price,total_flight_spend,preferred_flight_type,hotel_bookings,avg_hotel_spend,age_group,spending_category,company_enc,preferred_flight_type_enc,age_group_enc,spending_category_enc
1171,Umbrella LTDA,Nichelle Kercher,female,38,0,2.0,667.585,1335.17,economic,0.0,495.24,adult,economy,3,0,0,0
1172,Umbrella LTDA,Margaret Lee,female,21,0,114.0,1055.7731578947369,120358.14,firstclass,14.0,569.8371428571428,young,premium,3,2,3,2
1176,Umbrella LTDA,Christopher Allred,male,31,1,324.0,1056.0553703703704,342161.94,firstclass,49.0,448.7630612244898,adult,premium,3,2,0,2
1177,Umbrella LTDA,Brenda Faulk,female,59,0,122.0,1075.867295081967,131255.81,firstclass,18.0,519.99,middle_aged,premium,3,2,1,2
1178,Umbrella LTDA,Matthew Sell,male,37,1,202.0,1063.0082673267327,214727.67,firstclass,30.0,558.846,adult,premium,3,2,0,2
1179,Umbrella LTDA,Veronica Mcnear,female,43,0,162.0,1024.5475308641976,165976.7,firstclass,20.0,516.052,middle_aged,premium,3,2,1,2
1183,Umbrella LTDA,Robin Taylor,male,28,1,298.0,1077.1807046979866,320999.85,firstclass,50.0,438.6986,adult,premium,3,2,0,2
1185,Umbrella LTDA,Andrew Neely,male,47,1,282.0,1113.6164539007093,314039.84,firstclass,51.0,558.026862745098,middle_aged,premium,3,2,1,2
1186,Umbrella LTDA,Wilson Kellam,male,56,1,238.0,1031.2025210084034,245426.2,premium,32.0,561.793125,middle_aged,premium,3,3,1,2
1187,Umbrella LTDA,Cody Foster,male,27,1,96.0,1040.9035416666668,99926.74,firstclass,17.0,612.3788235294118,adult,premium,3,2,0,2
1189,Umbrella LTDA,Jame Weber,male,50,1,214.0,1079.097336448598,230926.83,firstclass,37.0,531.7364864864865,middle_aged,premium,3,2,1,2
1190,Umbrella LTDA,Matthew Lewis,male,21,1,112.0,1115.994375,124991.37,firstclass,13.0,569.16,young,premium,3,2,3,2
1191,Umbrella LTDA,Charles Plotkin,male,51,1,306.0,1051.1346732026145,321647.21,firstclass,42.0,588.955,middle_aged,premium,3,2,1,2
1192,Umbrella LTDA,Danny Henderson,male,32,1,28.0,1093.2392857142856,30610.7,firstclass,3.0,306.24666666666667,adult,premium,3,2,0,2
1195,Umbrella LTDA,Sandra Newsome,female,35,0,220.0,1104.2251363636365,242929.53,firstclass,28.0,606.6725,adult,premium,3,2,0,2
1200,Umbrella LTDA,Alicia Gilchrist,female,62,0,32.0,1032.6140625,33043.65,economic,4.0,536.4775,senior,premium,3,0,2,2
1201,Umbrella LTDA,Samuel Bejarano,male,36,1,304.0,1049.8780263157894,319162.92,firstclass,40.0,502.77625,adult,premium,3,2,0,2
1204,Umbrella LTDA,Andrew Gonzales,male,35,1,256.0,1014.3775,259680.64,firstclass,40.0,512.832,adult,premium,3,2,0,2
1205,Umbrella LTDA,Julee Ruper,female,36,0,360.0,1055.1063055555555,379838.27,firstclass,54.0,479.3059259259259,adult,premium,3,2,0,2
1206,Umbrella LTDA,Richard Warren,male,64,1,180.0,1047.2033333333334,188496.6,firstclass,21.0,536.9709523809523,senior,premium,3,2,2,2
1207,Umbrella LTDA,Robert Fulcher,male,25,1,66.0,1061.1713636363636,70037.31,firstclass,6.0,475.945,adult,premium,3,2,0,2
1208,Umbrella LTDA,Kyle Jewell,male,42,1,160.0,1014.9151250000001,162386.42,firstclass,28.0,614.7521428571429,middle_aged,premium,3,2,1,2
1211,Umbrella LTDA,Keely Richardson,female,31,0,88.0,1057.4032954545455,93051.49,premium,7.0,469.5028571428571,adult,premium,3,3,0,2
1212,Umbrella LTDA,Frances Workman,female,39,0,310.0,980.4312580645161,303933.69,firstclass,51.0,594.7225490196079,adult,premium,3,2,0,2
1214,Umbrella LTDA,Lydia Goff,female,28,0,296.0,1006.5184121621622,297929.45,economic,55.0,509.82072727272725,adult,premium,3,0,0,2
1215,Umbrella LTDA,Zoe Ruiz,female,24,0,106.0,1097.2431132075471,116307.77,firstclass,15.0,631.856,young,premium,3,2,3,2
1219,Umbrella LTDA,Brian Walker,male,26,1,258.0,1079.305503875969,278460.82,firstclass,40.0,483.46875,adult,premium,3,2,0,2
1221,Umbrella LTDA,Clifton Phillips,male,33,1,232.0,1073.4296982758622,249035.69,firstclass,34.0,419.28470588235297,adult,premium,3,2,0,2
1222,Umbrella LTDA,Steven Smith,male,64,1,392.0,1087.074056122449,426133.03,firstclass,60.0,578.7623333333333,senior,premium,3,2,2,2
1225,Umbrella LTDA,Danielle Williams,female,27,0,152.0,1018.4726973684211,154807.85,firstclass,22.0,511.20363636363635,adult,premium,3,2,0,2
1226,Umbrella LTDA,Sandy Ayala,male,22,1,328.0,1048.7724085365853,343997.35,firstclass,59.0,553.5933898305085,young,premium,3,2,3,2
1227,Umbrella LTDA,Danny Pitpitan,male,35,1,300.0,1027.3396,308201.88,firstclass,53.0,544.4667924528302,adult,premium,3,2,0,2
1228,Umbrella LTDA,Jerry Warman,male,22,1,354.0,1068.6094915254237,378287.76,firstclass,48.0,505.2308333333333,young,premium,3,2,3,2
1229,Umbrella LTDA,Wilson Lawler,male,35,1,82.0,1086.9810975609755,89132.45,firstclass,12.0,459.90000000000003,adult,premium,3,2,0,2
1230,Umbrella LTDA,Daniel Terry,male,32,1,224.0,1094.642544642857,245199.93,firstclass,33.0,484.1748484848485,adult,premium,3,2,0,2
1231,Umbrella LTDA,Clarence Carleton,male,53,1,362.0,1057.0183425414366,382640.64,firstclass,51.0,511.09450980392154,middle_aged,premium,3,2,1,2
1232,Umbrella LTDA,Christine Fuller,female,63,0,164.0,1106.0930487804878,181399.26,firstclass,16.0,519.421875,senior,premium,3,2,2,2
1233,Umbrella LTDA,Betty Amos,female,60,0,270.0,1020.8527407407407,275630.24,firstclass,47.0,556.5372340425532,senior,premium,3,2,2,2
1234,Umbrella LTDA,Kayla Henkes,female,62,0,138.0,1063.2391304347825,146727.0,firstclass,25.0,482.05800000000005,senior,premium,3,2,2,2
1237,Umbrella LTDA,Kathryn Allen,female,55,0,100.0,1062.4814999999999,106248.15,firstclass,13.0,541.7138461538461,middle_aged,premium,3,2,1,2
1239,Umbrella LTDA,Vanessa Mckay,female,23,0,292.0,1047.646198630137,305912.69,firstclass,37.0,605.3289189189188,young,premium,3,2,3,2
1240,Umbrella LTDA,Scott Evans,male,48,1,202.0,1101.1644554455445,222435.22,firstclass,32.0,503.575,middle_aged,premium,3,2,1,2
1241,Umbrella LTDA,Frances Anderson,female,62,0,38.0,1065.528947368421,40490.1,firstclass,7.0,532.3457142857143,senior,premium,3,2,2,2
1243,Umbrella LTDA,Terri Mario,female,64,0,180.0,1021.9409444444444,183949.37,firstclass,25.0,458.644,senior,premium,3,2,2,2
1245,Umbrella LTDA,Sandra Fisher,female,39,0,90.0,1129.7104444444444,101673.94,firstclass,14.0,661.9471428571429,adult,premium,3,2,0,2
1248,Umbrella LTDA,Mathew Marin,male,23,1,322.0,1075.7088819875776,346378.26,firstclass,49.0,565.4842857142858,young,premium,3,2,3,2
1249,Umbrella LTDA,Eleanor Washington,female,42,0,318.0,1057.4946226415093,336283.29,firstclass,55.0,541.9641818181818,middle_aged,premium,3,2,1,2
1250,Umbrella LTDA,Lisa Beaman,female,53,0,136.0,1065.7052205882353,144935.91,firstclass,24.0,512.5379166666667,middle_aged,premium,3,2,1,2
1251,Umbrella LTDA,Patrick Warfield,male,58,1,96.0,1052.6270833333333,101052.2,firstclass,6.0,490.56166666666667,middle_aged,premium,3,2,1,2
1254,Umbrella LTDA,Lorraine Langston,female,59,0,276.0,1057.864384057971,291970.57,firstclass,29.0,450.9051724137931,middle_aged,premium,3,2,1,2
1255,Umbrella LTDA,Addie Jones,female,37,0,378.0,1085.9300793650793,410481.57,firstclass,42.0,534.6373809523809,adult,premium,3,2,0,2
1256,Umbrella LTDA,Francisco Sierra,male,28,1,284.0,1041.399753521127,295757.53,firstclass,50.0,528.8138,adult,premium,3,2,0,2
1257,Umbrella LTDA,Andre Chambers,male,31,1,358.0,1067.3400558659218,382107.74,firstclass,54.0,598.4188888888889,adult,premium,3,2,0,2
1258,Umbrella LTDA,Daniel Williams,male,32,1,156.0,1046.1167307692308,163194.21,firstclass,27.0,494.05703703703705,adult,premium,3,2,0,2
1263,Umbrella LTDA,Susan Fassino,female,29,0,288.0,1092.7347569444444,314707.61,firstclass,38.0,468.9789473684211,adult,premium,3,2,0,2
1264,Umbrella LTDA,George Herring,male,28,1,150.0,1113.6156,167042.34,firstclass,25.0,429.624,adult,premium,3,2,0,2
1265,Umbrella LTDA,Lisa Strickland,female,50,0,204.0,1039.0550980392156,211967.24,firstclass,36.0,420.1383333333333,middle_aged,premium,3,2,1,2
1266,Umbrella LTDA,Patricia Albino,female,58,0,100.0,1042.318,104231.8,firstclass,14.0,512.7078571428572,middle_aged,premium,3,2,1,2
1267,Umbrella LTDA,Robert Leek,male,44,1,66.0,1094.440303030303,72233.06,firstclass,10.0,487.51900000000006,middle_aged,premium,3,2,1,2
1268,Umbrella LTDA,Kathleen Heller,female,46,0,336.0,1073.5643452380953,360717.62,firstclass,51.0,589.0582352941177,middle_aged,premium,3,2,1,2
1269,Umbrella LTDA,Debra Stubbs,female,60,0,374.0,1067.1684759358288,399121.01,firstclass,60.0,566.4146666666667,senior,premium,3,2,2,2
1271,Umbrella LTDA,Jessica Hoskins,female,61,0,250.0,1073.14844,268287.11,firstclass,40.0,466.15775,senior,premium,3,2,2,2
1272,Umbrella LTDA,Deborah Keiser,female,61,0,322.0,1044.8183229813665,336431.5,firstclass,55.0,440.8943636363636,senior,premium,3,2,2,2
1273,Umbrella LTDA,Mary Cline,female,36,0,308.0,1037.7780194805196,319635.63,firstclass,49.0,523.1428571428571,adult,premium,3,2,0,2
1275,Umbrella LTDA,Randall Vanhoose,male,39,1,14.0,908.7571428571429,12722.6,economic,1.0,120.78,adult,premium,3,0,0,2
1276,Umbrella LTDA,David Mankey,male,49,1,52.0,1055.1711538461539,54868.9,firstclass,7.0,421.23285714285714,middle_aged,premium,3,2,1,2
1277,Umbrella LTDA,Paul Shields,male,37,1,170.0,1109.745294117647,188656.7,firstclass,26.0,575.0642307692308,adult,premium,3,2,0,2
1278,Umbrella LTDA,Wayne Williams,male,35,1,310.0,1028.5027419354838,318835.85,firstclass,50.0,561.5166,adult,premium,3,2,0,2
1281,Umbrella LTDA,Shirley Ortiz,female,63,0,346.0,1064.6954624277457,368384.63,firstclass,46.0,570.8589130434782,senior,premium,3,2,2,2
1282,Umbrella LTDA,John Martindale,male,30,1,274.0,1025.627591240876,281021.96,firstclass,45.0,500.80355555555553,adult,premium,3,2,0,2
1284,Umbrella LTDA,June Chynoweth,female,47,0,80.0,1134.8332500000001,90786.66,firstclass,12.0,650.5266666666666,middle_aged,premium,3,2,1,2
1285,Umbrella LTDA,Bill Wright,male,37,1,40.0,1115.17225,44606.89,firstclass,3.0,419.78333333333336,adult,premium,3,2,0,2
1286,Umbrella LTDA,Beverly Campbell,female,64,0,380.0,1054.6618684210528,400771.51,firstclass,64.0,565.62359375,senior,premium,3,2,2,2
1287,Umbrella LTDA,Lorene Mason,female,58,0,102.0,1000.6786274509805,102069.22,economic,14.0,395.1021428571429,middle_aged,premium,3,0,1,2
1289,Umbrella LTDA,Shirley Oneal,female,24,0,182.0,1065.7163736263738,193960.38,firstclass,27.0,468.7814814814815,young,premium,3,2,3,2
1290,Umbrella LTDA,William Sabir,male,32,1,342.0,1048.339590643275,358532.14,firstclass,55.0,525.46,adult,premium,3,2,0,2
1291,Umbrella LTDA,Bonnie Miller,female,56,0,54.0,990.3661111111111,53479.77,firstclass,9.0,436.8488888888889,middle_aged,premium,3,2,1,2
1292,Umbrella LTDA,Nicole Conroy,female,32,0,4.0,763.595,3054.38,premium,1.0,241.56,adult,economy,3,3,0,0
1294,Umbrella LTDA,John Moroney,male,34,1,28.0,1033.4682142857143,28937.11,firstclass,5.0,346.698,adult,premium,3,2,0,2
1295,Umbrella LTDA,Lauren Reynolds,female,46,0,362.0,1083.2457182320443,392134.95,firstclass,52.0,538.194423076923,middle_aged,premium,3,2,1,2
1296,Umbrella LTDA,Julie Lefebvre,female,59,0,136.0,1072.4200735294119,145849.13,firstclass,16.0,531.84875,middle_aged,premium,3,2,1,2
1297,Umbrella LTDA,Kathleen Griggs,female,49,0,128.0,1076.38140625,137776.82,firstclass,18.0,503.3277777777778,middle_aged,premium,3,2,1,2
1298,Umbrella LTDA,Lori Barbour,female,32,0,240.0,1008.9070416666667,242137.69,firstclass,33.0,519.3766666666667,adult,premium,3,2,0,2
1300,Umbrella LTDA,Cynthia Noguera,female,30,0,136.0,1009.00875,137225.19,premium,19.0,520.8042105263158,adult,premium,3,3,0,2
1301,Umbrella LTDA,Joseph Turner,male,57,1,30.0,1067.276,32018.28,firstclass,3.0,605.9666666666667,middle_aged,premium,3,2,1,2
1302,Umbrella LTDA,Marilee Thompson,female,63,0,344.0,1076.9421511627907,370468.1,firstclass,55.0,588.7605454545454,senior,premium,3,2,2,2
1303,Umbrella LTDA,Douglas Kreider,male,59,1,96.0,1040.8472916666667,99921.34,firstclass,10.0,517.342,middle_aged,premium,3,2,1,2
1304,Umbrella LTDA,Daniel Chobot,male,57,1,78.0,1057.9601282051283,82520.89,firstclass,16.0,549.845,middle_aged,premium,3,2,1,2
1305,Umbrella LTDA,Sandra Cutlip,female,51,0,364.0,1084.3661538461538,394709.27999999997,firstclass,63.0,515.7149206349206,middle_aged,premium,3,2,1,2
1306,Umbrella LTDA,David Trost,male,40,1,330.0,1101.5689393939394,363517.75,firstclass,45.0,649.6237777777777,middle_aged,premium,3,2,1,2
1307,Umbrella LTDA,Carl Branch,male,56,1,158.0,1084.0454430379746,171279.18,firstclass,25.0,432.44879999999995,middle_aged,premium,3,2,1,2
1308,Umbrella LTDA,Yolanda Perry,female,25,0,34.0,1176.394117647059,39997.4,firstclass,8.0,496.98875,adult,premium,3,2,0,2
1310,Umbrella LTDA,Billy Polly,male,46,1,236.0,1045.4199576271185,246719.11,firstclass,35.0,497.3011428571429,middle_aged,premium,3,2,1,2
1311,Umbrella LTDA,Timothy Boyce,male,65,1,328.0,1025.9434756097562,336509.46,firstclass,50.0,553.8618,senior,premium,3,2,2,2
1312,Umbrella LTDA,Matthew Eskridge,male,38,1,240.0,1082.7389583333334,259857.35,firstclass,32.0,506.185625,adult,premium,3,2,0,2
1313,Umbrella LTDA,Milton Thompson,male,61,1,32.0,1075.3434375,34410.99,firstclass,6.0,378.345,senior,premium,3,2,2,2
1314,Umbrella LTDA,Janet Bufkin,female,43,0,282.0,1059.4688652482268,298770.22,firstclass,44.0,572.4506818181818,middle_aged,premium,3,2,1,2
1315,Umbrella LTDA,Annabel Loughran,female,23,0,324.0,1010.3439197530864,327351.43,firstclass,44.0,393.65000000000003,young,premium,3,2,3,2
1316,Umbrella LTDA,Joseph Colvin,male,50,1,300.0,1032.9867333333334,309896.02,firstclass,44.0,440.0925,middle_aged,premium,3,2,1,2
1320,Umbrella LTDA,Trevor Robinson,male,26,1,396.0,1056.4325505050504,418347.29,firstclass,59.0,521.633220338983,adult,premium,3,2,0,2
1323,Umbrella LTDA,Helen Warner,female,24,0,398.0,1034.8063316582914,411852.92,firstclass,74.0,554.0521621621622,young,premium,3,2,3,2
1325,Umbrella LTDA,Doris Wendt,female,51,0,208.0,986.8266826923077,205259.95,premium,35.0,468.5682857142857,middle_aged,premium,3,3,1,2
1326,Umbrella LTDA,Phillip Sarni,male,60,1,32.0,1047.2009375,33510.43,firstclass,9.0,380.9266666666667,senior,premium,3,2,2,2
1327,Umbrella LTDA,Joseph Mccoy,male,42,1,100.0,1016.4392,101643.92,firstclass,19.0,537.5673684210527,middle_aged,premium,3,2,1,2
1328,Umbrella LTDA,Cheryl Avila,female,51,0,158.0,1080.6613924050632,170744.5,firstclass,17.0,443.0035294117647,middle_aged,premium,3,2,1,2
1329,Umbrella LTDA,Alva Johnson,male,59,1,4.0,916.25,3665.0,economic,0.0,495.24,middle_aged,premium,3,0,1,2
1331,Umbrella LTDA,Nathan Kyle,male,37,1,284.0,1047.343133802817,297445.45,firstclass,33.0,493.4657575757576,adult,premium,3,2,0,2
1332,Umbrella LTDA,Kimberly Jessica,female,37,0,352.0,1051.3370454545454,370070.64,firstclass,48.0,558.3647916666666,adult,premium,3,2,0,2
1333,Umbrella LTDA,Misty Littlefield,female,21,0,226.0,1072.411460176991,242364.99,firstclass,30.0,556.3676666666667,young,premium,3,2,3,2
1334,Umbrella LTDA,Tina Lancaster,female,60,0,30.0,1042.6073333333334,31278.22,firstclass,4.0,570.265,senior,premium,3,2,2,2
1335,Umbrella LTDA,Albert Garroutte,male,23,1,396.0,1061.6112626262627,420398.06,firstclass,60.0,503.64233333333334,young,premium,3,2,3,2
1336,Umbrella LTDA,Kim Shores,female,40,0,8.0,872.62,6980.96,economic,1.0,495.24,middle_aged,premium,3,0,1,2
1337,Umbrella LTDA,James Gimenez,male,28,1,60.0,1041.5449999999998,62492.7,firstclass,11.0,663.9909090909091,adult,premium,3,2,0,2
1338,Umbrella LTDA,Viola Agosta,female,52,0,14.0,1027.217142857143,14381.04,economic,1.0,990.48,middle_aged,premium,3,0,1,2
1339,Umbrella LTDA,Paul Rodriguez,male,35,1,88.0,1015.9706818181818,89405.42,firstclass,13.0,462.2638461538462,adult,premium,3,2,0,2
